kvk,naam,boekjaar,accountant,sbi,plaats
17183907,Beccus B.V.,2020,Baker Tilly (Netherlands),64210,
17183907,Beccus B.V.,2021,Baker Tilly Netherlands,64210,
05054243,Bege Beheer B.V.,2022,Baker Tilly (Netherlands),64210,
05054243,Bege Beheer B.V.,2024,Baker Tilly (Netherlands),64210,
32012259,Beheer- en Beleggingsmaatschappij Honing B.V.,2023,Baker Tilly Netherlands,,
96006331,Beheer- en Beleggingsmaatschappij Honing B.V.,2024,Baker Tilly Netherlands,70102,
51019582,Beheermaatschappij van Gisbergen B.V.,2020,Baker Tilly (Netherlands),64210,
51019582,Beheermaatschappij van Gisbergen B.V.,2021,Baker Tilly Netherlands,64210,
51019582,Beheermaatschappij van Gisbergen B.V.,2022,Baker Tilly Netherlands,64210,
51019582,Beheermaatschappij van Gisbergen B.V.,2023,Baker Tilly Netherlands,64210,
51019582,Beheermaatschappij van Gisbergen B.V.,2024,Baker Tilly (Netherlands),64210,
16043622,Bek,2020,Baker Tilly,74120,
16043622,Bek,2021,Baker Tilly (Netherlands),74120,
22008775,Bel Crevettes Holding B.V.,2020,Baker Tilly Netherlands,64210,
22008775,Bel Crevettes Holding B.V.,2021,Baker Tilly Netherlands,64210,
22008775,Bel Crevettes Holding B.V.,2022,Baker Tilly Netherlands,64210,
22008775,Bel Crevettes Holding B.V.,2023,Baker Tilly Netherlands,64210,
22008775,Bel Crevettes Holding B.V.,2024,Baker Tilly Netherlands,64210,
22008775,Bel Crevettes Holding B.V.,2025,Baker Tilly Netherlands,64210,
05074033,Bemog Holding B.V.,2020,Baker Tilly,64210,
05074033,Bemog Holding B.V.,2020,Baker Tilly Netherlands,64210,
05074033,Bemog Holding B.V.,2021,Baker Tilly (Netherlands),64210,
05074033,Bemog Holding B.V.,2022,Baker Tilly Netherlands,64210,
05074033,Bemog Holding B.V.,2023,Baker Tilly Netherlands,64210,
05074033,Bemog Holding B.V.,2024,Baker Tilly (Netherlands),64210,
05032062,Bemog Projektontwikkeling B.V.,2021,Baker Tilly Netherlands,68120,
05032062,Bemog Projektontwikkeling B.V.,2022,Baker Tilly Netherlands,68120,
05032062,Bemog Projektontwikkeling B.V.,2023,Baker Tilly Netherlands,68120,
05032062,Bemog Projektontwikkeling B.V.,2024,Baker Tilly Netherlands,68120,
39056660,Bemog Projektontwikkeling West B.V.,2020,Baker Tilly,68120,
39056660,Bemog Projektontwikkeling West B.V.,2022,Baker Tilly,68120,
20150560,Benelux Groepering voor Territoriale Samenwerking aan-z,2025,Baker Tilly Netherlands,88992,
30046663,Berenschot B.V.,2020,Baker TilIy,70202,
30046663,Berenschot B.V.,2020,Baker Tilly,70202,
30046663,Berenschot B.V.,2021,Baker Tilly Netherlands,70202,
30046663,Berenschot B.V.,2022,Baker Tilly Netherlands,70202,
30046663,Berenschot B.V.,2023,Baker Tilly Netherlands,70202,
30046663,Berenschot B.V.,2024,Baker Tilly Netherlands,70202,
30046663,Berenschot B.V.,2025,Baker Tilly,70202,
30155100,Berenschot Groep B.V.,2020,Baker Tilly,70201,
30155100,Berenschot Groep B.V.,2021,Baker Tilly Netherlands,70201,
30155100,Berenschot Groep B.V.,2021,Baker Tilly (Netherlands),70201,
30155100,Berenschot Groep B.V.,2022,Baker Tilly Netherlands,70201,
30155100,Berenschot Groep B.V.,2023,Baker Tilly Netherlands,70201,
30155100,Berenschot Groep B.V.,2024,Baker Tilly Netherlands,70201,
30155100,Berenschot Groep B.V.,2025,Baker Tilly Netherlands,70201,
30155100,Berenschot Groep B.V.,2025,Baker Tilly,70201,
74734660,Berghege Heerkens Bouwgroep B.V.,2020,Baker Tilly,41000,
74734660,Berghege Heerkens Bouwgroep B.V.,2021,Baker Tilly Netherlands,41000,
74734660,Berghege Heerkens Bouwgroep B.V.,2022,Baker Tilly Netherlands,41000,
74734660,Berghege Heerkens Bouwgroep B.V.,2023,Baker Tilly Netherlands,41000,
74734660,Berghege Heerkens Bouwgroep B.V.,2024,Baker Tilly Netherlands,41000,
74734660,Berghege Heerkens Bouwgroep B.V.,2025,Baker Tilly (Netherlands),41000,
16033150,Bert Plantagie B.V.,2022,Baker Tilly Netherlands,31000,
16033150,Bert Plantagie B.V.,2023,Baker Tilly Netherlands,31000,
05059988,Betap Holding B.V.,2022,Baker Tilly Netherlands,,
66390362,Betap Operations B.V.,2022,Baker Tilly Netherlands,,
66390362,Betap Operations B.V.,2023,Baker Tilly Netherlands,,
64337049,BIC International Holding B.V.,2020,Baker Tilly,64210,
56483074,BIC Protein B.V.,2020,Baker Tilly (Netherlands),46389,
68958773,Big Holding Velddriel B.V.,2021,Baker Tilly,64210,
68958773,Big Holding Velddriel B.V.,2022,Baker Tilly Netherlands,64210,
11057540,Big Machinery B.V.,2023,Baker Tilly Netherlands,46630,
11057540,Big Machinery B.V.,2024,Baker Tilly Netherlands,46630,
75262126,BIG Rental and Services Holding B.V.,2021,Baker Tilly Netherlands,66300,
75262126,BIG Rental and Services Holding B.V.,2022,Baker Tilly (Netherlands),66300,
75262126,BIG Rental and Services Holding B.V.,2023,Baker Tilly Netherlands,66300,
17180803,BioConnection,2022,Baker Tilly Netherlands,72100,
17180803,BioConnection,2023,Baker Tilly Netherlands,72100,
17180803,BioConnection,2024,Baker Tilly Netherlands,72100,
85610658,BioConnection Investments B.V.,2022,Baker Tilly Netherlands,70101,
85610658,BioConnection Investments B.V.,2023,Baker Tilly Netherlands,70101,
85610658,BioConnection Investments B.V.,2024,Baker Tilly Netherlands,70101,
62670522,BlinkLane Holding B.V.,2020,Baker Tilly,64210,
62670522,BlinkLane Holding B.V.,2022,Baker Tilly Netherlands,64210,
24171065,BML groep B.V.,2020,Baker Tilly,64210,
24171065,BML groep B.V.,2022,Baker Tilly Netherlands,64210,
24171065,BML groep B.V.,2023,Baker Tilly,64210,
24148307,Boels Industrial Netherlands B.V.,2020,Baker Tilly,46649,
60885602,Boels Topholding B.V.,2020,Baker Tilly,47810,
34249656,Bonarius Holding B.V.,2020,Baker TiIIy,64210,
34249656,Bonarius Holding B.V.,2021,Baker Tilly Netherlands,64210,
34249656,Bonarius Holding B.V.,2022,Baker Tilly Netherlands,64210,
34249656,Bonarius Holding B.V.,2023,Baker Tilly Netherlands,64210,
34249656,Bonarius Holding B.V.,2024,Baker Tilly Netherlands,64210,
34249656,Bonarius Holding B.V.,2025,Baker Tilly (Netherlands),64210,
34057780,Bonarius Service B.V.,2021,Baker Tilly Netherlands,43222,
34057780,Bonarius Service B.V.,2024,Baker Tilly Netherlands,43222,
34001052,Bonarius Techniek B.V.,2020,Baker Tilly,43222,
34001052,Bonarius Techniek B.V.,2022,Baker Tilly Netherlands,43222,
34001052,Bonarius Techniek B.V.,2023,Baker Tilly Netherlands,43222,
34001052,Bonarius Techniek B.V.,2024,Baker Tilly Netherlands,43222,
34222673,Bonarius Vastgoed B.V.,2020,Baker Tilly,68110,
34222673,Bonarius Vastgoed B.V.,2021,Baker Tilly,68110,
34222673,Bonarius Vastgoed B.V.,2022,Baker Tilly Netherlands,68110,
34222673,Bonarius Vastgoed B.V.,2023,Baker Tilly Netherlands,68110,
34222673,Bonarius Vastgoed B.V.,2024,Baker Tilly Netherlands,68110,
34222673,Bonarius Vastgoed B.V.,2025,Baker Tilly Netherlands,68110,
66755026,Boot & Dart Boomkwekerijen B.V.,2020,Baker Tilly,01305,
66755026,Boot & Dart Boomkwekerijen B.V.,2022,Baker Tilly Netherlands,01305,
66755026,Boot & Dart Boomkwekerijen B.V.,2023,Baker Tilly Netherlands,01305,
66755026,Boot & Dart Boomkwekerijen B.V.,2024,Baker Tilly Netherlands,01305,
34040078,Bouw- en Aannemingsbedrijf Lokhorst B.V.,2020,Baker Tilly,41000,
08030049,Bouwbedrijf aan de Stegge Twello B.V.,2020,Baker Tilly,41000,
08030049,Bouwbedrijf aan de Stegge Twello B.V.,2021,Baker Tilly (Netherlands),41000,
08030049,Bouwbedrijf aan de Stegge Twello B.V.,2021,Baker Tilly,41000,
08030049,Bouwbedrijf aan de Stegge Twello B.V.,2022,Baker Tilly Netherlands,41000,
08030049,Bouwbedrijf aan de Stegge Twello B.V.,2023,Baker Tilly Netherlands,41000,
08030049,Bouwbedrijf aan de Stegge Twello B.V.,2024,Baker Tilly Netherlands,41000,
08030049,Bouwbedrijf aan de Stegge Twello B.V.,2025,Baker Tilly Netherlands,41000,
16052802,Bouwbedrijf Berghege B.V.,2020,Baker Tilly,41000,
16052802,Bouwbedrijf Berghege B.V.,2022,Baker Tilly Netherlands,41000,
16052802,Bouwbedrijf Berghege B.V.,2023,Baker Tilly Netherlands,41000,
16052802,Bouwbedrijf Berghege B.V.,2024,Baker Tilly Netherlands,41000,
22030800,Bouwbedrijf J. van de Linde Kloetinge B.V.,2020,Baker Tilly (Netherlands),41000,
22030800,Bouwbedrijf J. van de Linde Kloetinge B.V.,2022,Baker Tilly Netherlands,41000,
22030800,Bouwbedrijf J. van de Linde Kloetinge B.V.,2023,Baker Tilly Netherlands,41000,
22030800,Bouwbedrijf J. van de Linde Kloetinge B.V.,2024,Baker Tilly Netherlands,41000,
18028515,Bouwbedrijf Remmers B.V.,2020,Baker Tilly,41000,
18028515,Bouwbedrijf Remmers B.V.,2021,Baker Tilly Netherlands,41000,
18028515,Bouwbedrijf Remmers B.V.,2022,Baker Tilly,41000,
17198544,BouwGenius,2021,Baker Tilly Netherlands,78201,
22015319,Bouwgroep Peters B.V.,2020,Baker Tilly (Netherlands),41000,
22015319,Bouwgroep Peters B.V.,2022,Baker Tilly Netherlands,41000,
22015319,Bouwgroep Peters B.V.,2023,Baker Tilly Netherlands,41000,
22015319,Bouwgroep Peters B.V.,2024,Baker Tilly Netherlands,41000,
22015319,Bouwgroep Peters B.V.,2025,Baker Tilly Netherlands,41000,
31038476,Bouwmaat Nederland B.V.,2020,Baker Tilly,46839,
31038476,Bouwmaat Nederland B.V.,2021,Baker Tilly,46839,
31038476,Bouwmaat Nederland B.V.,2022,Baker TiIIy Netherlands,46839,
31038476,Bouwmaat Nederland B.V.,2022,Baker Tilly Netherlands,46839,
31038476,Bouwmaat Nederland B.V.,2023,Baker Tilly (Netherlands),46839,
31038476,Bouwmaat Nederland B.V.,2023,Baker Tilly Netherlands,46839,
31038476,Bouwmaat Nederland B.V.,2024,Baker Tilly Netherlands,46839,
31038476,Bouwmaat Nederland B.V.,2024,Baker Tilly (Netherlands),46839,
31038476,Bouwmaat Nederland B.V.,2025,Baker Tilly Netherlands,46839,
14103022,Bouwmij Janssen B.V.,2020,Baker Tilly,41000,
14103022,Bouwmij Janssen B.V.,2021,Baker Tilly,41000,
14103022,Bouwmij Janssen B.V.,2022,Baker Tilly,41000,
14103022,Bouwmij Janssen B.V.,2023,Baker Tilly Netherlands,41000,
14103022,Bouwmij Janssen B.V.,2024,Baker Tilly Netherlands,41000,
14103022,Bouwmij Janssen B.V.,2025,Baker Tilly Netherlands,41000,
20033439,BOZ Group B.V.,2020,Baker Tilly Netherlands,64210,
20033439,BOZ Group B.V.,2021,Baker Tilly,64210,
20033439,BOZ Group B.V.,2022,Baker Tilly Netherlands,64210,
20033439,BOZ Group B.V.,2023,Baker Tilly Netherlands,64210,
20033439,BOZ Group B.V.,2024,Baker Tilly Netherlands,64210,
34123000,Brink Climate Systems B.V.,2020,Baker Tilly,27520,
34123000,Brink Climate Systems B.V.,2021,Baker Tilly (Netherlands),27520,
34123000,Brink Climate Systems B.V.,2022,Baker Tilly Netherlands,27520,
05025862,Broekhuis Zwolle,2020,Baker Tilly,47810,
68732384,BROEVER B.V.,2021,Baker Tilly Netherlands,64210,
68732384,BROEVER B.V.,2022,Baker Tilly,64210,
68732384,BROEVER B.V.,2023,Baker Tilly Netherlands,64210,
68732384,BROEVER B.V.,2024,Baker Tilly Netherlands,64210,
30171398,Brugakker B.V.,2022,Baker Tilly,64210,
30171398,Brugakker B.V.,2024,Baker Tilly Netherlands,64210,
28009292,Burgy Bouwbedrijf B.V.,2020,Baker Tilly,41000,
28009292,Burgy Bouwbedrijf B.V.,2022,Baker Tilly Netherlands,41000,
28009292,Burgy Bouwbedrijf B.V.,2023,Baker Tilly Netherlands,41000,
28009292,Burgy Bouwbedrijf B.V.,2024,Baker Tilly Netherlands,41000,
27364710,Burgy Holding B.V.,2020,Baker Tilly,64210,
27364710,Burgy Holding B.V.,2021,Baker Tilly Netherlands,64210,
27364710,Burgy Holding B.V.,2022,Baker Tilly Netherlands,64210,
27364710,Burgy Holding B.V.,2023,Baker Tilly Netherlands,64210,
27364710,Burgy Holding B.V.,2024,Baker Tilly Netherlands,64210,
32090739,Bühler Almere B.V.,2020,Baker Tilly Netherlands,28930,
22024805,C. Meijer B.V.,2023,Baker Tilly Netherlands,01110,
22024805,C. Meijer B.V.,2024,Baker Tilly Netherlands,01110,
10143205,C.A.M. Willems Holding B.V.,2022,Baker Tilly Netherlands,70102,
10143205,C.A.M. Willems Holding B.V.,2023,Baker Tilly Netherlands,70102,
09104609,Cadesch B.V.,2022,Baker Tilly Netherlands,70102,
60814241,Cargill Andean Agribusiness B.V.,2023,Baker Tilly Netherlands,64210,
86653784,Cargill Ferrous Trading Netherlands B.V.,2025,Baker Tilly Netherlands,70202,
16047090,Caterpillar Work Tools B.V.,2023,Baker Tilly Netherlands,28920,
16047090,Caterpillar Work Tools B.V.,2024,Baker Tilly Netherlands,28920,
24319534,Catharina Gasthuis,2020,Baker Tilly (Netherlands),87100,
74211811,CC Holding Laren B.V.,2020,Baker Tilly (Netherlands),64210,
74211811,CC Holding Laren B.V.,2021,Baker Tilly,64210,
74211811,CC Holding Laren B.V.,2022,Baker Tilly (Netherlands),64210,
74211811,CC Holding Laren B.V.,2023,Baker Tilly Netherlands,64210,
74211811,CC Holding Laren B.V.,2024,Baker Tilly Netherlands,64210,
20118518,CCT Beheer B.V.,2020,Baker Tilly,68110,
20118518,CCT Beheer B.V.,2021,Baker Tilly,68110,
20118518,CCT Beheer B.V.,2022,Baker Tilly Netherlands,68110,
20118518,CCT Beheer B.V.,2024,Baker Tilly Netherlands,68110,
77122879,Censo Energy Solutions B.V.,2022,Baker Tilly Netherlands,35400,
41198566,Centraal Bureau Fondsenwerving,2020,Baker Tilly (Netherlands),94996,
41198566,Centraal Bureau Fondsenwerving,2021,Baker Tilly Netherlands,94996,
08031543,CEWE Nederland,2020,Baker Tilly,18129,
08031543,CEWE Nederland,2021,Baker Tilly,18129,
