kvk,naam,boekjaar,accountant,sbi,plaats
70061688,NHA Holding B.V.,2023,Newtone,64210,
34062585,FrankVanemanAutomotive 2 B.V.,2024,Newtone,47810,
20113038,Nouwens Transport Breda B.V.,2023,Newtone,49410,
24464490,R.P. Bos Holding B.V.,2024,Newtone,64210,
17075337,Larco Foods B.V.,2023,Newtone,10890,
17075337,Larco Foods B.V.,2024,Newtone,10890,
27141966,Opportunity Vastgoed B.V.,2024,Newtone,64210,
17074129,Jan Tops B.V.,2020,Newtone,64210,
11066133,OFM Holding B.V.,2023,Newtone,64210,
11066133,OFM Holding B.V.,2024,Newtone,64210,
11013864,Automobielbedrijf Bert Story B.V.,2023,Newtone,46710,
11013864,Automobielbedrijf Bert Story B.V.,2024,Newtone,46710,
17084194,De Kimpe Services B.V.,2024,Newtone,64210,
20028187,Wanzl Nederland B.V.,2024,Newtone,46471,
71556001,VDF B.V.,2025,Newtone,64210,
90253582,Dematra Group NL B.V.,2023,Newtone,70202,
81431961,Tervoort Holding B.V.,2023,Newtone,70102,
32106705,SynVest,2023,Newtone,64210,
27223297,Buhold B.V.,2022,Newtone,64210,
16020946,NRF Holding,2024,Newtone,70101,
18118123,Dopharma Holding B.V.,2024,Newtone,64210,
14064878,Wiertz Company B.V.,2024,Newtone,64210,
18118613,Dopharma B.V.,2024,Newtone,46461,
81209061,Troy Companies Holding B.V.,2023,Newtone,64210,
24447608,ORTEC Finance Beheer B.V.,2023,Newtone,64210,
84447281,VDN Groep B.V.,2023,Newtone,38110,
84447281,VDN Groep B.V.,2024,Newtone,38110,
68377738,NPSG Europe B.V.,2023,Newtone,43240,
85688649,Fresh Base B.V.,2023,Newtone,70202,
18056826,Credit Express Group B.V.,2023,Newtone,64210,
16025016,Van Grinsven Materieel B.V.,2023,Newtone,95316,
17137217,Anteryon B.V.,2024,Newtone,26700,
82371067,Hotel Gaming Holding B.V.,2024,Newtone,64210,
30034237,Veolia Nederland B.V.,2024,Newtone,64210,
14039434,Collé Sittard Machinehandel B.V.,2023,Newtone,77390,
12024772,Kuypers Kessel Beheer,2024,Newtone,64210,
83631739,Liquid Innovations Holding B.V.,2023,Newtone,64210,
17082345,Paframo Holding II B.V.,2024,Newtone,68120,
17084497,Formula Air Group B.V.,2023,Newtone,64923,
27263779,Niederlande Immo Beteiligungs I B.V.,2024,Newtone,70102,
74335944,VIOS Houttechniek Holding B.V.,2023,Newtone,70102,
11014800,Mettler-Toledo B.V.,2024,Newtone,71202,
33279660,Koenpack B.V.,2023,Newtone,46646,
63174022,Ranocchio Holding B.V.,2024,Newtone,70102,
60887605,Conveni Landgraaf B.V.,2023,Newtone,10850,
61206156,Trinity Vastgoed Holding B.V.,2020,Newtone,64210,
85106275,OGM Van Doren Beheer B.V.,2023,Newtone,64210,
14034704,Doco International B.V.,2024,Newtone,46838,
30147685,Vaneman Holding B.V.,2024,Newtone,70201,
09127067,C.I.C. Group B.V.,2023,Newtone,64210,
29047703,ORTEC International B.V.,2023,Newtone,70201,
30138667,Groenendijk Beheer B.V.,2024,Newtone,64210,
64672972,Gerritsen Group B.V.,2023,Newtone,64210,
82846472,Ulna B.V.,2024,Newtone,86950,
73143898,Consolidated Textile Services B.V.,2022,Newtone,64210,
06082138,HumanCapitalCare B.V.,2023,Newtone,86991,
06082138,HumanCapitalCare B.V.,2024,Newtone,86991,
14626672,Smeets Groep B.V.,2024,Newtone,64210,
34289214,Candid,2023,Newtone,64210,
17060673,Vespo B.V.,2023,Newtone,46412,
17060673,Vespo B.V.,2024,Newtone,46412,
24297746,Scranton Enterprises B.V.,2023,Newtone,64210,
30264927,Bolton Groep B.V.,2023,Newtone,64210,
17147238,Van den Wildenberg Beheer B.V.,2023,Newtone,64210,
30037036,Breevast B.V.,2024,Newtone,64210,
12031373,Holding 4+ Bouwmaterialen B.V.,2024,Newtone,46839,
32110155,FibrXL Group B.V.,2023,Newtone,64210,
64518299,Magna Holding B.V.,2023,Newtone,64210,
30019387,Nedal Aluminium B.V.,2023,Newtone,24420,
14625181,Janssen Beatrixhaven Maastricht B.V.,2024,Newtone,70101,
31033153,Advisie Holding B.V.,2024,Newtone,70102,
34114008,Riviera Holding B.V.,2023,Newtone,70102,
56569114,BF Global Logistics B.V.,2024,Newtone,52250,
17089378,ebm-papst Benelux B.V.,2025,Newtone,46644,
62192078,BF Global Investments B.V.,2024,Newtone,64210,
64621278,Natuurbegraven Nederland Holding B.V.,2024,Newtone,64210,
53183509,De Groot Holding B.V.,2023,Newtone,64210,
17005931,Van Laarhoven's Automobielbedrijf B.V.,2024,Newtone,95311,
18132314,Damen Holding B.V.,2023,Newtone,64210,
18132314,Damen Holding B.V.,2024,Newtone,64210,
53182979,Trend Trade Holding B.V.,2024,Newtone,64210,
84168714,Vogel's Holding International B.V.,2023,Newtone,64210,
37138812,GP Groot energie holding B.V.,2023,Newtone,64210,
08075116,Cryovat Productie B.V.,2023,Newtone,25220,
95955909,SABA Groep B.V.,2024,Newtone,64210,
17192702,Afa Dispensing Group B.V.,2024,Newtone,64210,
11023525,Haller Benelux B.V.,2024,Newtone,29201,
16037685,Van Schijndel Vastgoed B.V.,2023,Newtone,68203,
24147485,Daka Holding B.V.,2025,Newtone,64210,
27079623,The Hague Marriott,2025,Newtone,55101,
34094119,Trailer Construction & Repairing Nederland (TCR) B.V.,2024,Newtone,46710,
40397271,International Society of City and Regional Planners (ISOCARP),2024,Newtone,69209,
30205502,Twin Sport B.V.,2023,Newtone,46496,
14083599,Lonza Netherlands B.V.,2024,Newtone,72100,
27182110,BRI Groep B.V.,2023,Newtone,64210,
14029669,SoFine Foods B.V.,2024,Newtone,10890,
16039898,Santander Leasing,2024,Newtone,64310,
30209634,Chalet.nl B.V.,2025,Newtone,79120,
60241292,EAE Holding B.V.,2024,Newtone,70102,
28086476,Ploeg kozijnen B.V.,2023,Newtone,22230,
28086476,Ploeg kozijnen B.V.,2024,Newtone,22230,
33295626,Colombier Group B.V.,2024,Newtone,46862,
17119924,Verano B.V.,2024,Newtone,13960,
33279659,Broekhuizen Holding B.V.,2023,Newtone,64210,
17180648,Stichting Voedselbank Nederland afdeling 's-Hertogenbosch,2024,Newtone,88999,
72185856,SD 2 Holding B.V.,2023,Newtone,,
59329718,PGZ Holding B.V.,2023,Newtone,,
71006710,Bray Controls Europe B.V.,2023,Newtone,64210,
74567136,ID Logistics Nederland B.V.,2024,Newtone,52109,
51009161,Carro Holding B.V.,2023,Newtone,64210,
51009161,Carro Holding B.V.,2024,Newtone,64210,
35031312,Ambaflex B.V.,2024,Newtone,46641,
58291040,Tandartspraktijk Vankan,2024,Newtone,86230,
14053436,Collé Sittard Verhuur B.V.,2024,Newtone,77310,
12052831,NHA Opleidingen,2024,Newtone,85599,
80312187,Basilicum II B.V.,2024,Newtone,64210,
28069177,Richard Holding B.V.,2023,Newtone,70102,
28069177,Richard Holding B.V.,2024,Newtone,70102,
89393066,OneXillium Group Holding B.V.,2025,Newtone,64210,
89354192,OXFinance B.V.,2025,Newtone,64210,
77271920,ID-ware Group B.V.,2024,Newtone,64210,
41070963,Stichting Openbare Bibliotheek Nuth,2023,Newtone,,
14103000,Gentals Nederland B.V.,2024,Newtone,70102,
24248407,Lion Metals,2023,Newtone,46822,
29011939,GOUDA REFRACTORIES B.V.,2024,Newtone,23200,
77271335,Metis Group B.V.,2023,Newtone,70101,
14058799,HFC Holding B.V.,2024,Newtone,64210,
68427921,SPIE Data Solutions Group B.V.,2024,Newtone,64210,
80173136,Cappac Holding B.V.,2024,Newtone,64210,
56592868,TNA NL Manufacturing B.V.,2023,Newtone,28930,
56592868,TNA NL Manufacturing B.V.,2024,Newtone,28930,
80678688,Yource Group B.V.,2024,Newtone,64210,
30092792,OneXillium B.V.,2023,Newtone,46500,
76187470,Mount Everest B.V.,2024,Newtone,64210,
80706061,Yource Holding B.V.,2023,Newtone,64210,
27184783,Buhold Industries B.V.,2024,Newtone,64210,
17144897,VB Groep B.V.,2025,Newtone,64210,
30089227,QBTEC B.V.,2023,Newtone,28930,
30089227,QBTEC B.V.,2024,Newtone,28930,
24226144,Toscanini Beheer B.V.,2024,Newtone,70102,
58344136,Stichting Columbus Ontdek Jezelf,2023,Newtone ; Koenen En Co,88991,
18042937,Thermaflex International Holding B.V.,2024,Newtone,70102,
12038443,Mpor Holding B.V.,2025,Newtone,64210,
91792029,HSM Holding B.V.,2024,Newtone,64210,
56636415,Holding De Jager B.V.,2024,Newtone,64210,
16082578,Van Schijndel Houdstermaatschappij B.V.,2024,Newtone,64210,
16053441,KGT Holding B.V.,2024,Newtone,64210,
28062071,CleanLease B.V.,2024,Newtone,96100,
32077000,PGZ B.V.,2024,Newtone,47820,
66444446,Geris Food Group B.V.,2025,Newtone,64210,
61900877,Leolux Furniture Group B.V.,2024,Newtone,70102,
52225658,Qualityzorg B.V.,2025,Newtone,86942,
14061319,Valid Holding B.V.,2024,Newtone,64210,
69940347,Thijs Logistiek B.V.,2024,Newtone,49410,
17033706,JT Sports Holding B.V.,2023,Newtone,64210,
12052751,Basic Pharma Holding,2024,Newtone,70101,
32050906,FibrXL Industrial B.V.,2024,Newtone,46851,
94382417,NBAG Holding B.V.,2024,Newtone,70102,
81403410,Fruitful-Berries B.V.,2025,Newtone,46311,
16070577,Fluidra Benelux B.V.,2024,Newtone,46649,
81938306,Lindezorg-thuis in dementie B.V.,2025,Newtone,87100,
18036615,Van Raak Holding B.V.,2024,Newtone,64210,
24217249,Plascoat Europe B.V.,2023,Newtone,20160,
24217249,Plascoat Europe B.V.,2024,Newtone,20160,
16054462,Shoeby-Shop B.V.,2025,Newtone,47714,
12036637,B.A. Geurts-Janssen B.V.,2024,Newtone,46822,
28074497,N. Beverwijk Beheer B.V.,2024,Newtone,64210,
16057826,HaGé B.V.,2024,Newtone,64210,
16046818,Bouwbedrijf L. v.d. Ven B.V.,2025,Newtone,41000,
17285918,Van Doormalen Retail Groep B.V.,2025,Newtone,82100,
39060605,Penske Logistics B.V.,2025,Newtone,52250,
18128159,Damen Drukkers B.V.,2023,Newtone,18123,
67381146,FinBri B.V.,2024,Newtone,64210,
12037385,Tuinbouwbedrijf Wijnen B.V.,2024,Newtone,01610,
33165882,SMC Nederland B.V.,2025,Newtone,46642,
12024772,Kuypers Kessel Beheer,2025,Newtone,64210,
68921284,FC Fixami B.V.,2025,Newtone,70201,
60956828,Dolmans Landscaping Group B.V.,2023,Newtone,64210,
60956828,Dolmans Landscaping Group B.V.,2024,Newtone,64210,
80491308,THOG Weert B.V.,2024,Newtone,64210,
31007030,adapa the Netherlands Amersfoort,2024,Newtone,18124,
34130900,You Sure B.V.,2023,Newtone,66220,
27145363,CRONIMET (HOLLAND) B.V.,2024,Newtone,46822,
84549092,One Two Tri B.V.,2025,Newtone,64210,
14103000,Gentals Nederland B.V.,2025,Newtone,70102,
56681860,Conveni Group B.V.,2025,Newtone,70102,
30093466,&Samhoud Fun Factory,2025,Newtone,64210,
13028530,Basic Pharma Manufacturing B.V.,2024,Newtone,21200,
14119195,Arion Holding B.V.,2024,Newtone,70201,
17065895,Automobielbedrijf van Hooff B.V.,2025,Newtone,47810,
17074341,Barbas B.V.,2025,Newtone,46499,
82476152,Please Employment Group B.V.,2025,Newtone,70101,
18021821,Ramenfabriek op 't Hoog B.V.,2023,Newtone,16250,
68921284,FC Fixami B.V.,2023,Newtone,70201,
68921284,FC Fixami B.V.,2024,Newtone,70201,
68922892,Vastgoed Oranjesluis B.V.,2024,Newtone,70102,
20091672,Timrem B.V.,2025,Newtone,70102,
13032342,Kragten Herten Groep,2025,Newtone,64210,
37062492,AGU Holding B.V.,2024,Newtone,64210,
24248407,Lion Metals,2024,Newtone,46822,
30116000,De Koninklijke Nederlandse Munt N.V.,2025,Newtone,32110,
64329836,Fixami Nederland B.V.,2024,Newtone,70102,
17156001,Automobielbedrijf Bert Story 's-Hertogenbosch B.V.,2023,Newtone,95311,
53682130,Proseaco B.V.,2022,Newtone,64210,
32077000,PGZ B.V.,2025,Newtone,47820,
17117610,Pala Group B.V.,2025,Newtone,47810,
30041716,Ascom (Nederland) B.V.,2025,Newtone,43212,
14114516,Huisartsenpraktijk Weerterland,2025,Newtone,86210,
14628730,s.Oliver Benelux B.V.,2025,Newtone,46429,
68594585,CortoClinics B.V.,2025,Newtone,86221,
27363702,Cool Control Beheer B.V.,2025,Newtone,64210,
17192332,Voet & Zorg De Langstraat,2025,Newtone,32502,
74335944,VIOS Houttechniek Holding B.V.,2024,Newtone,70102,
30120994,ArboNed B.V.,2025,Newtone,86991,
14081560,RB group B.V.,2024,Newtone,70102,
84168714,Vogel's Holding International B.V.,2025,Newtone,64210,
33287052,Aspria Holdings B.V.,2024,Newtone,64210,
33287052,Aspria Holdings B.V.,2023,Newtone,64210,
34263376,GeoloG International B.V.,2023,Newtone,64210,
12036493,De Jong & Partners Venlo B.V.,2025,Newtone,46390,
09066018,Admidex B.V.,2024,Newtone,46390,
27348469,B2-Clean B.V.,2023,Newtone,71120,
78647819,Asterisk Digital Marketing Group B.V.,2025,Newtone,64210,
16020946,NRF Holding,2026,Newtone,70101,
17072521,Toi-Toys B.V.,2025,Newtone,46494,
76871029,AGT Foods Europe,2025,Newtone,46218,
64932583,Cryotek Holding B.V.,2025,Newtone,64210,
17146607,Baril Coatings B.V.,2025,Newtone,20300,
17115199,Nisbets Europe B.V.,2024,Newtone,46649,
17129506,KeyTec Netherlands B.V.,2025,Newtone,25400,
17082404,Scherpenhuizen B.V.,2023,Newtone,46311,
17223474,Basilicum B.V.,2024,Newtone,64210,
66337755,GoB Holding B.V.,2024,Newtone,64210,
69930872,PSSF Peloton BidCo B.V.,2023,Newtone,,
83432353,Workrate HIOA Holdings B.V.,2023,Newtone,64210,
30204158,Verder International B.V.,2024,Newtone,70102,
29006291,Vergeer Holland,2024,Newtone,46331,
17137080,Huybregts/Relou B.V.,2024,Newtone,41000,
69013829,Mexx International B.V.,2024,Newtone,77400,
14037469,Kivit Holding B.V.,2024,Newtone,64210,
24192184,Mechan Holding B.V.,2023,Newtone,64210,
24192184,Mechan Holding B.V.,2024,Newtone,64210,
18052458,United Petfood Nederland Waalwijk B.V.,2024,Newtone,10920,
30114901,G.J.M. van Breukelen Holding B.V.,2022,Newtone,64210,
30114901,G.J.M. van Breukelen Holding B.V.,2023,Newtone,64210,
20062961,"""Gebr. Timmermans"" B.V.",2024,Newtone,46822,
17096038,J. van Doormalen Beheer B.V.,2024,Newtone,64210,
50209183,Wijnoud Woerden B.V.,2024,Newtone,70201,
67100511,Stichting Optonet,2023,Newtone,86221,
84441879,ORTEC Technology B.V.,2023,Newtone,70201,
71881182,Quatra Nederland B.V.,2024,Newtone,38210,
11057704,OFM Retail B.V.,2024,Newtone,46421,
73857181,HumanTouch Holding B.V.,2023,Newtone,64210,
73857181,HumanTouch Holding B.V.,2024,Newtone,64210,
14023833,Laura Metaal Holding B.V.,2024,Newtone,64210,
66088070,Bumet Beheer B.V.,2023,Newtone,64210,
29038769,Nooteboom Groothandel B.V.,2024,Newtone,95313,
37039477,Kennemer Schagen Industries B.V.,2024,Newtone,64210,
24464490,R.P. Bos Holding B.V.,2023,Newtone,64210,
37138812,GP Groot energie holding B.V.,2024,Newtone,64210,
24349140,Bergbanket Holding B.V.,2023,Newtone,64210,
17185070,Shimadzu Benelux,2024,Newtone,46462,
30037036,Breevast B.V.,2023,Newtone,64210,
82476152,Please Employment Group B.V.,2024,Newtone,70101,
81938306,Lindezorg-thuis in dementie B.V.,2024,Newtone,87100,
17285918,Van Doormalen Retail Groep B.V.,2024,Newtone,82100,
18068048,Mexx Industries B.V.,2024,Newtone,46424,
14064446,Smeets Bouw B.V.,2024,Newtone,64210,
53234715,Enigma Distribution Benelux B.V.,2025,Newtone,46494,
85718165,Freshclusive B.V.,2023,Newtone,46311,
72922265,Janssen Van Kouwen Automotive Holding B.V.,2023,Newtone,64210,
12020022,Elnia Beheer B.V.,2024,Newtone,64210,
18120459,Henningsen Nederland B.V.,2024,Newtone,10130,
50229575,VB Bouw en Ontwikkel Holding B.V.,2024,Newtone,64210,
28080733,Melius Cras Holding B.V.,2023,Newtone,64210,
67328695,Wilma Europe Holding B.V.,2024,Newtone,64210,
35028105,Ambaflex International B.V.,2023,Newtone,70102,
86585851,Arte Groep B.V.,2024,Newtone,64210,
77324781,Topvorm Prefab Holding B.V.,2024,Newtone,64210,
14125840,Meditta Zorg B.V.,2024,Newtone,86999,
17027354,Vrijdag Premium Printing,2024,Newtone,17250,
68922892,Vastgoed Oranjesluis B.V.,2023,Newtone,70102,
09062615,Checkpoint Apparel Labeling B.V.,2024,Newtone,17250,
74567136,ID Logistics Nederland B.V.,2023,Newtone,52109,
65469054,Mensely B.V.,2023,Newtone,86991,
14061546,Zuid-Nederlandse Buizen B.V.,2024,Newtone,46822,
17079486,Bumet B.V.,2023,Newtone,70102,
08136573,ADEX Diensten B.V.,2023,Newtone,64210,
17089927,Van Cranenbroek Landgraaf B.V.,2023,Newtone,46214,
24154312,Endenburg Elektrotechniek B.V.,2023,Newtone,43212,
24154312,Endenburg Elektrotechniek B.V.,2024,Newtone,43212,
27079623,The Hague Marriott,2024,Newtone,55101,
56681860,Conveni Group B.V.,2023,Newtone,70102,
86732447,Vaneman Topholding B.V.,2024,Newtone,70102,
64974278,Adiman B.V.,2024,Newtone,46432,
23088554,Farm Trans B.V.,2024,Newtone,49410,
66444446,Geris Food Group B.V.,2023,Newtone,64210,
62192078,BF Global Investments B.V.,2023,Newtone,64210,
82425531,Atlantis B.V.,2024,Newtone,64210,
68879482,CBOX Containers Group B.V.,2023,Newtone,64210,
53183509,De Groot Holding B.V.,2024,Newtone,64210,
17089378,ebm-papst Benelux B.V.,2024,Newtone,46644,
08056748,ADEX Projecten B.V.,2023,Newtone,43110,
60888083,MHM Holding B.V.,2023,Newtone,68310,
60888083,MHM Holding B.V.,2024,Newtone,68310,
63733854,Damen Onroerend Goed B.V.,2023,Newtone,68110,
63733854,Damen Onroerend Goed B.V.,2024,Newtone,68110,
17146607,Baril Coatings B.V.,2023,Newtone,20300,
17172474,Vespo Groep B.V.,2023,Newtone,64210,
17172474,Vespo Groep B.V.,2024,Newtone,64210,
24262303,Solina Netherlands Holding B.V.,2023,Newtone,64210,
24262303,Solina Netherlands Holding B.V.,2024,Newtone,64210,
12028219,De Maassche Venlo B.V.,2024,Newtone,47810,
14070646,A.D.J. Supply Europe B.V.,2024,Newtone,46433,
66364043,KUSAUTO EUROPE B.V.,2024,Newtone,22220,
16062807,Techval B.V.,2023,Newtone,43221,
50214594,Jomaco B.V.,2023,Newtone,64210,
50214594,Jomaco B.V.,2024,Newtone,64210,
20091672,Timrem B.V.,2024,Newtone,70102,
80646980,Jasper International B.V.,2023,Newtone,,
80646980,Jasper International B.V.,2024,Newtone,,
69912513,Oliver James Professionals B.V.,2023,Newtone,78202,
67121098,Clean Solutions Group Holding B.V.,2023,Newtone,64210,
20083867,Promese,2023,Newtone,66120,
30193039,Van Scherpenzeel Holding B.V.,2024,Newtone,66199,
18040806,Lion Stone Holding B.V.,2024,Newtone,64210,
27184783,Buhold Industries B.V.,2023,Newtone,64210,
93087152,CF TopCo B.V.,2024,Newtone,64210,
60161175,Olyx B.V.,2024,Newtone,46812,
17072521,Toi-Toys B.V.,2023,Newtone,46494,
17096691,Luiten van der Valk Beheer B.V.,2024,Newtone,64210,
68594585,CortoClinics B.V.,2023,Newtone,86221,
37053977,Tervoort's Bouwbedrijf B.V.,2024,Newtone,41000,
16020946,NRF Holding,2025,Newtone,70101,
76474240,Niersman & Stalenburg Beheer 2 B.V.,2023,Newtone,64210,
76474240,Niersman & Stalenburg Beheer 2 B.V.,2024,Newtone,64210,
70866945,MoFiCo B.V.,2024,Newtone,64210,
28103429,Molior Groep B.V.,2023,Newtone,68120,
37053977,Tervoort's Bouwbedrijf B.V.,2023,Newtone,41000,
89354192,OXFinance B.V.,2023,Newtone,64210,
17075350,Larco Registergoed B.V.,2024,Newtone,68110,
17055312,Vogel's Products B.V.,2023,Newtone,46499,
17055312,Vogel's Products B.V.,2024,Newtone,46499,
27308822,BOAL Holding B.V.,2024,Newtone,64210,
17117610,Pala Group B.V.,2023,Newtone,47810,
17117610,Pala Group B.V.,2024,Newtone,47810,
64974278,Adiman B.V.,2023,Newtone,46432,
17169206,Holding Heezen Eindhoven B.V.,2023,Newtone,64210,
61002801,More Truck Holding B.V.,2024,Newtone,64210,
14627512,Budé Beheer B.V.,2024,Newtone,64210,
21009696,PGS Den Doelder Pallets B.V.,2023,Newtone,46831,
18048492,Oerlemans Foods Waalwijk B.V.,2024,Newtone,10390,
