kvk,naam,boekjaar,accountant,sbi,plaats
24296024,AUM Holding B.V.,2019,Visser & Visser,64210,
60406186,Auto Mudde & Kok B.V.,2018,Visser & Visser,47810,
60406186,Auto Mudde & Kok B.V.,2019,Visser & Visser,47810,
60406186,Auto Mudde & Kok B.V.,2020,Visser & Visser,47810,
60406186,Auto Mudde & Kok B.V.,2023,Visser & Visser,47810,
60406186,Auto Mudde & Kok B.V.,2024,Visser & Visser,47810,
24174665,AXS Techniek,2022,Visser & Visser,78201,
24174665,AXS Techniek,2023,Visser & Visser,78201,
24174665,AXS Techniek,2024,Visser & Visser,78201,
09088214,AZ International B.V.,2022,Visser & Visser,28990,
83597913,B-Staal Holding B.V.,2021,Visser & Visser,64210,
83597913,B-Staal Holding B.V.,2022,Visser & Visser,64210,
83597913,B-Staal Holding B.V.,2023,Visser & Visser,64210,
83597913,B-Staal Holding B.V.,2024,Visser & Visser,64210,
23081650,B. Duifhuizen Beheer B.V.,2023,Visser & Visser,64310,
23081650,B. Duifhuizen Beheer B.V.,2024,Visser & Visser,64310,
23081650,B. Duifhuizen Beheer B.V.,2025,Visser & Visser,64310,
09093778,B. Klomps Beheer B.V.,2017,Visser & Visser,6420,
09093778,B. Klomps Beheer B.V.,2018,Visser & Visser,64210,
09093778,B. Klomps Beheer B.V.,2019,Visser & Visser,64210,
09093778,B. Klomps Beheer B.V.,2020,Visse & Visser,64210,
09093778,B. Klomps Beheer B.V.,2022,Visser & Visser,64210,
09093778,B. Klomps Beheer B.V.,2023,Visser & Visser,64210,
09093778,B. Klomps Beheer B.V.,2024,Visser & Visser,64210,
24057586,B.V. IJzerwarenimport v/h Louis Ruys,2019,Visser & Visser,46641,
24057586,B.V. IJzerwarenimport v/h Louis Ruys,2020,Visser & Visser,46641,
24057586,B.V. IJzerwarenimport v/h Louis Ruys,2021,Visser & Visser,46641,
24057586,B.V. IJzerwarenimport v/h Louis Ruys,2022,Visser & Visser,46641,
24057586,B.V. IJzerwarenimport v/h Louis Ruys,2023,Visser & Visser,46641,
24057586,B.V. IJzerwarenimport v/h Louis Ruys,2024,Visser & Visser,46641,
17173294,Baby-Dump B.V.,2017,Visser & Visser,47715,
11031491,Babypark B.V.,2017,Visser & Visser,47715,
24425560,Baker Tilly (Netherlands) B.V.,2018,Visser & Visser,69201,
24425560,Baker Tilly (Netherlands) B.V.,2019,Visser & Visser,69201,
24425560,Baker Tilly (Netherlands) B.V.,2020,Visser & Visser,69201,
24425560,Baker Tilly (Netherlands) B.V.,2021,Visser & Visser,69201,
24425560,Baker Tilly (Netherlands) B.V.,2022,Visser & Visser,69201,
24425560,Baker Tilly (Netherlands) B.V.,2023,Visser & Visser,69201,
24425560,Baker Tilly (Netherlands) B.V.,2024,Visser & Visser,69201,
24425560,Baker Tilly (Netherlands) B.V.,2025,Visser & Visser,69201,
24425560,Baker Tilly Berk N.V.,2017,Visser & Visser,6420,
23031492,Bakker Arkel Beheer B.V.,2020,Visser & Visser,64210,
23031492,Bakker Arkel Beheer B.V.,2022,Visser & Visser,64210,
23031492,Bakker Arkel Beheer B.V.,2023,Visser & Visser,64210,
23031492,Bakker Arkel Beheer B.V.,2024,Visser & Visser,64210,
23031492,Bakker Arkel Beheer B.V.,2025,Visser & Visser,64210,
68300417,Bdairy B.V.,2019,Visser & Visser,46331,
68300417,Bdairy B.V.,2020,Visser & Visser,46331,
68300417,Bdairy B.V.,2021,Visser & Visser,46331,
68300417,Bdairy B.V.,2022,Visser & Visser,46331,
68300417,Bdairy B.V.,2023,Visser & Visser,46331,
68300417,Bdairy B.V.,2024,Visser & Visser,46331,
92342531,Bdairy Holding B.V.,2024,Visser & Visser,46331,
24325856,BeActive B.V.,2017,Visser & Visser,93195,
24325856,BeActive B.V.,2018,Visser & Visser,88991,
24325856,BeActive B.V.,2019,Visser & Visser,88991,
24369422,Beercoo Beheer B.V.,2018,Visser & Visser,64210,
24369422,Beercoo Beheer B.V.,2020,Visser & Visser,64210,
24369422,Beercoo Beheer B.V.,2022,Visser & Visser,64210,
24369422,Beercoo Beheer B.V.,2023,Visser & Visser,64210,
24236308,Beercoo Schoonmaakgroep B.V.,2018,Visser & Visser,81210,
24236308,Beercoo Schoonmaakgroep B.V.,2019,Visser & Visser,81210,
24236308,Beercoo Schoonmaakgroep B.V.,2020,Visser & Visser,81210,
24236308,Beercoo Schoonmaakgroep B.V.,2022,Visser & Visser,81210,
24236308,Beercoo Schoonmaakgroep B.V.,2023,Visser & Visser,81210,
34122946,Beheer op Stal B.V.,2019,Visser & Visser,64210,
34122946,Beheer op Stal B.V.,2020,Visser & Visser,64210,
34122946,Beheer op Stal B.V.,2022,Visser & Visser,64210,
34122946,Beheer op Stal B.V.,2023,Visser & Visser,64210,
34122946,Beheer op Stal B.V.,2024,Visser & Visser,64210,
24240893,Beheermaatschappij Van der Leer & Zoon B.V.,2018,Visser & Visser,64210,
24240893,Beheermaatschappij Van der Leer & Zoon B.V.,2019,Visser & Visser,64210,
24240893,Beheermaatschappij Van der Leer & Zoon B.V.,2022,Visser & Visser,64210,
24240893,Beheermaatschappij Van der Leer & Zoon B.V.,2023,Visser & Visser,64210,
23090437,Bernudo B.V.,2018,Visser & Visser,70201,
23090437,Bernudo B.V.,2019,Visser & Visser,70201,
23090437,Bernudo B.V.,2020,Visser & Visser,70201,
86672495,Beyond Our Horizons B.V.,2025,Visser & Visser,64210,
09085129,Bigbrother B.V.,2019,Visser & Visser,46500,
09184383,Bigbrother International B.V.,2018,Visser & Visser,64210,
09184383,Bigbrother International B.V.,2019,Visser & Visser,64210,
09184383,Bigbrother International B.V.,2020,Visser & Visser,64210,
40407494,Bijbelvereniging voorheen De Nederlandse Gideons,2018,Visser & Visser,94910,
40407494,Bijbelvereniging voorheen De Nederlandse Gideons,2019,Visser & Visser,94910,
40407494,Bijbelvereniging voorheen De Nederlandse Gideons,2020,Visser & Visser,94910,
40407494,Bijbelvereniging voorheen De Nederlandse Gideons,2021,Visser & Visser,94910,
40407494,Bijbelvereniging voorheen De Nederlandse Gideons,2022,Visser & Visser,94910,
40407494,Bijbelvereniging voorheen De Nederlandse Gideons,2023,Visser & Visser,94910,
40407494,Bijbelvereniging voorheen De Nederlandse Gideons,2024,Visser & Visser,94910,
08095218,Bincx B.V.,2017,Visser & Visser,4329,
08095218,Bincx B.V.,2018,Visser & Visser,43230,
08095218,Bincx B.V.,2020,Visser & Visser,43230,
08095218,Bincx B.V.,2021,Visser & Visser,43230,
08095218,Bincx B.V.,2022,Visser & Visser,43230,
08095218,Bincx B.V.,2023,Visser & Visser,43230,
08095218,Bincx B.V.,2024,Visser & Visser,43230,
76674371,BLMDL B.V.,2020,Visser & Visser,87301,
76674371,BLMDL B.V.,2021,Visser & Visser,87301,
61048577,Bloezem Holding B.V.,2018,Visser & Visser,64210,
61048577,Bloezem Holding B.V.,2019,Visser & Visser,64210,
61051020,Bloezem Woonzorg B.V.,2019,Visser & Visser,68110,
61051020,Bloezem Woonzorg B.V.,2020,Visser & Visser,68110,
61051020,Bloezem Woonzorg B.V.,2021,Visser & Visser,68110,
33133450,Bloezem Zorg Thuis B.V.,2019,Visser & Visser,86942,
33133450,Bloezem Zorg Thuis B.V.,2020,Visser & Visser,86942,
33133450,Bloezem Zorg Thuis B.V.,2021,Visser & Visser,86942,
20152713,Bokhorst Installatietechniek B.V.,2022,Visser & Visser,43222,
20152713,Bokhorst Installatietechniek B.V.,2023,Visser & Visser,43222,
20152713,Bokhorst Installatietechniek B.V.,2024,Visser & Visser,43222,
20152713,Bokhorst Installatietechniek B.V.,2025,Visser & Visser,43222,
09085128,Borgveld Beheer B.V.,2017,Visser & Visser,6420,
09085128,Borgveld Beheer B.V.,2018,Visser & Visser,64210,
09085128,Borgveld Beheer B.V.,2019,Visser & Visser,64210,
09085128,Borgveld Beheer B.V.,2020,Visser & Visser,64210,
67097073,BOS Woodworking Factory Solutions B.V.,2020,Visser & Visser,70102,
67097073,BOS Woodworking Factory Solutions B.V.,2021,Visser & Visser,70102,
67097073,BOS Woodworking Factory Solutions B.V.,2022,Visser & Visser,70102,
67097073,BOS Woodworking Factory Solutions B.V.,2023,Visser & Visser,70102,
67097073,BOS Woodworking Factory Solutions B.V.,2024,Visser & Visser,70102,
67097073,BOS Woodworking Factory Solutions B.V.,2025,Visser & Visser,70102,
05073320,Bouwbedrijf B.J. van der Steeg B.V.,2024,Visser & Visser,41000,
05073320,Bouwbedrijf B.J. van der Steeg B.V.,2025,Visser & Visser,41000,
11051614,Bouwbedrijf Bakker Arkel B.V.,2019,Visser & Visse,41000,
11051614,Bouwbedrijf Bakker Arkel B.V.,2020,Visser & Visser,41000,
11051614,Bouwbedrijf Bakker Arkel B.V.,2022,Visser & Visser,41000,
11051614,Bouwbedrijf Bakker Arkel B.V.,2023,Visser & Visser,41000,
11051614,Bouwbedrijf Bakker Arkel B.V.,2024,Visser & Visser,41000,
11051614,Bouwbedrijf Bakker Arkel B.V.,2025,Visser & Visser,41000,
09038685,Bouwbedrijf H.J. Klomps B.V.,2017,Visser & Visser,4120,
09038685,Bouwbedrijf H.J. Klomps B.V.,2018,Visser & Visser,41000,
09038685,Bouwbedrijf H.J. Klomps B.V.,2019,Visser & Visser,41000,
09038685,Bouwbedrijf H.J. Klomps B.V.,2021,Visser & Visser,41000,
09038685,Bouwbedrijf H.J. Klomps B.V.,2022,Visser & Visser,41000,
09038685,Bouwbedrijf H.J. Klomps B.V.,2023,Visser & Visser,41000,
09038685,Bouwbedrijf H.J. Klomps B.V.,2024,Visser & Visser,41000,
11067508,Bouwbedrijf J.G. Timmer B.V.,2021,Visser & Visser,41000,
11067508,Bouwbedrijf J.G. Timmer B.V.,2022,Visser & Visser,41000,
11067508,Bouwbedrijf J.G. Timmer B.V.,2023,Visser & Visser,41000,
11067508,Bouwbedrijf J.G. Timmer B.V.,2025,Visser & Visser,41000,
24321908,Bouwdijk Beheer B.V.,2017,Visser & Visser,64301,
24321908,Bouwdijk Beheer B.V.,2018,Visser & Visser,64310,
24321908,Bouwdijk Beheer B.V.,2020,Visser & Visser,64310,
24321908,Bouwdijk Beheer B.V.,2021,Visser & Visser,64310,
24321908,Bouwdijk Beheer B.V.,2022,Visser & Visser,64310,
24321908,Bouwdijk Beheer B.V.,2023,Visser & Visser,64310,
24321908,Bouwdijk Beheer B.V.,2024,Visser & Visser,64310,
96183098,BTN Topholding B.V.,2025,Visser & Visser,64210,
27272150,Bunnik Creations B.V.,2024,Visser & Visser,49410,
27272150,Bunnik Creations B.V.,2025,Visser & Visser,49410,
29036093,Bunnik Plants Beheer B.V.,2024,Visser & Visser,70102,
29036093,Bunnik Plants Beheer B.V.,2025,Visser & Visser,70102,
23088794,Calando,2020,Visser & Visser,87100,
23088794,Calando,2021,Visser & Visser,87100,
23088794,Calando,2022,Visser & Visser,87100,
23088794,Calando,2023,Visser & Visser,87100,
23088794,Calando,2024,Visser & Visser,87100,
23088794,Calando,2025,Visser & Visser,87100,
20074202,CARU Containers B.V.,2022,Visser & Visser,46646,
20074202,CARU Containers B.V.,2023,Visser & Visser,46646,
20074202,CARU Containers B.V.,2024,Visser & Visser,46646,
20074202,CARU Containers B.V.,2025,Visser & Visser,46646,
73353841,CARU Containers International B.V.,2022,Visser & Visser,46646,
73353841,CARU Containers International B.V.,2023,Visser & Visser,46646,
73353841,CARU Containers International B.V.,2024,Visser & Visser,46646,
73353841,CARU Containers International B.V.,2025,Visser & Visser,46646,
24426560,CARU Group B.V.,2022,Visser & Visser,70102,
24426560,CARU Group B.V.,2023,Visser & Visser,70102,
24426560,CARU Group B.V.,2024,Visser & Visser,70102,
24426560,CARU Group B.V.,2025,Visser & Visser,70102,
24175420,Cebeco Agro B.V.,2018,Visser & Visser,,
24175635,Cebeco Granen B.V.,2019,Visser & Visser,,
96937424,Certify360 EdTech Group B.V.,2025,Visser & Visser,64210,
30075961,Circet Nederland,2018,Visser & Visser,,
30075961,Circet Nederland,2019,Visser & Visser,,
30075961,Circet Nederland,2020,Visser & Visser,,
75494116,CLEVR Expeditions B.V.,2019,Visser & Visser,64210,
75494116,CLEVR Expeditions B.V.,2021,Visser & Visser,64210,
75494116,CLEVR Expeditions B.V.,2022,Visser & Visser,64210,
75494116,CLEVR Expeditions B.V.,2023,Visser and Visser,64210,
75494116,CLEVR Expeditions B.V.,2024,Visser & Visser,64210,
75494116,CLEVR Expeditions B.V.,2025,Visser & Visser,64210,
33281311,CLEVR NL B.V.,2022,Visser & Visser,62100,
33281311,CLEVR NL B.V.,2023,Visser and Visser,62100,
33281311,CLEVR NL B.V.,2024,Visser & Visser,62100,
33281311,CLEVR NL B.V.,2025,Visser & Visser,62100,
61549053,Clifton Group B.V.,2023,Visser & Visser,64210,
61549053,Clifton Group B.V.,2024,Visser & Visser,64210,
24411000,Commandement Holding B.V.,2018,Visser & Visser,64210,
24411000,Commandement Holding B.V.,2019,Visser & Visser,64210,
24411000,Commandement Holding B.V.,2020,Visser & Visser,64210,
24411000,Commandement Holding B.V.,2022,Visser & Visser,64210,
24411000,Commandement Holding B.V.,2023,Visser & Visser,64210,
58176942,Compartijn Exploitatie B.V.,2020,Visser & Visser,,
58176942,Compartijn Exploitatie B.V.,2021,Visser & Visser,,
61399418,Cornhouse B.V.,2021,Visser & Visser,46389,
61399418,Cornhouse B.V.,2022,Visser & Visser,46389,
54163048,Coöperatie LaatBloeien U.A.,2023,Visser & Visser,74990,
11028801,Coöperatie Primera B.A.,2024,Visser & Visser,70202,
11028801,Coöperatie Primera B.A.,2025,Visser & Visser,70202,
27331747,Coöperatie VIII U.A.,2023,Visser & Visser,64210,
27331747,Coöperatie VIII U.A.,2024,Visser & Visser,64210,
86945718,Cultura Zorg B.V.,2023,Visser & Visser,86942,
86945718,Cultura Zorg B.V.,2024,Visser & Visser,86942,
86945718,Cultura Zorg B.V.,2025,Visser & Visser,86942,
24294906,Customs Support Group B.V.,2017,Visser & Visser,52291,
24294906,Customs Support Group B.V.,2018,Visser & Visser,52310,
23052278,Cérélia Netherlands B.V.,2019,Visser & Visser,10720,
23052278,Cérélia Netherlands B.V.,2020,Visser & Visser,10720,
23052278,Cérélia Netherlands B.V.,2021,Visser & Visser,10720,
23052278,Cérélia Netherlands B.V.,2022,Visser & Visser,10720,
23052278,Cérélia Netherlands B.V.,2023,Visser & Visser,10720,
23052278,Cérélia Netherlands B.V.,2024,Visser & Visser,10720,
23052278,Cérélia Netherlands B.V.,2025,Visser & Visser,10720,
51253798,Cérélia Netherlands Business Unit B.V.,2019,Visser & Visser,64210,
51253798,Cérélia Netherlands Business Unit B.V.,2020,Visser & Visser,64210,
51253798,Cérélia Netherlands Business Unit B.V.,2022,Visser & Visser,64210,
51253798,Cérélia Netherlands Business Unit B.V.,2023,Visser & Visser,64210,
51253798,Cérélia Netherlands Business Unit B.V.,2024,Visser & Visser,64210,
51253798,Cérélia Netherlands Business Unit B.V.,2025,Visser & Visser,64210,
22055166,D.B. Beheer B.V.,2018,Visser & Visser,64210,
22055166,D.B. Beheer B.V.,2019,Visser & Visser,64210,
22055166,D.B. Beheer B.V.,2020,Visser & Visser,64210,
22055166,D.B. Beheer B.V.,2021,Visser & Visser,64210,
22055166,D.B. Beheer B.V.,2022,Visser & Visser,64210,
22055166,D.B. Beheer B.V.,2023,Visser & Visser,64210,
22055166,D.B. Beheer B.V.,2024,Visser & Visser,64210,
22055166,D.B. Beheer B.V.,2025,Visser & Visser,64210,
22038340,D.B. Holding B.V.,2017,Visser & Visser,6420,
22055163,D.B. Keuken Groep B.V.,2017,Visser & Visser,70221,
22055163,D.B. Keuken Groep B.V.,2018,Visser & Visser,70201,
22055163,D.B. Keuken Groep B.V.,2019,Visser & Visser,70201,
22055163,D.B. Keuken Groep B.V.,2020,Visser & Visser,70201,
22055163,D.B. Keuken Groep B.V.,2021,Visser & Visser,70201,
22055163,D.B. Keuken Groep B.V.,2022,Visser & Visser,70201,
22055163,D.B. Keuken Groep B.V.,2023,Visser & Visser,70201,
22055163,D.B. Keuken Groep B.V.,2024,Visser & Visser,70201,
22055163,D.B. Keuken Groep B.V.,2025,Visser & Visser,70201,
01179970,Dagbesteding De Swaen,2017,T.Visser,8720,
01179970,Dagbesteding De Swaen,2018,T.Visser,8720,
69094292,Dana International B.V.,2022,Visser & Visser,46390,
69094292,Dana International B.V.,2023,Visser & Visser,46390,
69094292,Dana International B.V.,2024,Visser & Visser,46390,
29029063,Dana International Holding B.V.,2020,Visser & Visser,64320,
29029063,Dana International Holding B.V.,2022,Visser & Visser,64320,
29029063,Dana International Holding B.V.,2023,Visser & Visser,64320,
29029063,Dana International Holding B.V.,2024,Visser & Visser,64320,
08089362,Dat Staat Beheer B.V.,2023,Visser & Visser,64310,
08089362,Dat Staat Beheer B.V.,2024,Visser & Visser,64310,
29044113,De Boom Bouw B.V.,2023,Visser & Visser,41000,
29044113,De Boom Bouw B.V.,2024,Visser & Visser,41000,
74883895,De Hoofdtrainer B.V.,2022,Helder ; Visser & Partners,88992,
24120959,De Klok Banden B.V.,2017,Visser & Visser,45312,
24120959,De Klok Banden B.V.,2018,Visser & Visser,46720,
24120959,De Klok Banden B.V.,2020,Visser & Visser,46720,
24120959,De Klok Banden B.V.,2021,Visser & Visser,46720,
24120959,De Klok Banden B.V.,2022,Visser & Visser,46720,
24120959,De Klok Banden B.V.,2023,Visser & Visser,46720,
24120959,De Klok Banden B.V.,2024,Visser & Visser,46720,
08057247,De Korrel Beheer B.V.,2017,Visser & Visser,6420,
62692003,De Zorgnijverij,2019,Visser & Visser,88103,
62692003,De Zorgnijverij,2020,Visser & Visser,88103,
62692003,De Zorgnijverij,2021,Visser & Visser,88103,
62692003,De Zorgnijverij,2022,Visser & Visser,88103,
62692003,De Zorgnijverij,2023,Visser & Visser,88103,
62692003,De Zorgnijverij,2024,Visser & Visser,88103,
62692003,De Zorgnijverij,2025,Visser & Visser,88103,
76780317,Dehaya VI B.V.,2023,Visser & Visser,64210,
76780317,Dehaya VI B.V.,2024,Visser & Visser,64210,
68763190,Delft A4 Beheer B.V.,2024,Visser & Visser,64210,
68763190,Delft A4 Beheer B.V.,2025,Visser & Visser,64210,
08203440,DG press HoldinG B.V.,2018,Visser & Visser,64210,
08203440,DG press HoldinG B.V.,2019,Visser & Visser,64210,
08203440,DG press HoldinG B.V.,2022,Visser & Visser,64210,
08203440,DG press HoldinG B.V.,2023,Visser & Visser,64210,
08081758,Did It B.V.,2017,Visser & Visser,6420,
55873057,Direct Fruit Services B.V.,2022,Visser & Visser,46110,
08057247,DKB Partners in Foodsolutions B.V.,2018,Visser & Visser,64210,
08057247,DKB Partners in Foodsolutions B.V.,2020,Visser & Visser,64210,
08057247,DKB Partners in Foodsolutions B.V.,2022,Visser & Visser,64210,
08057247,DKB Partners in Foodsolutions B.V.,2023,Visser & Visser,64210,
08057247,DKB Partners in Foodsolutions B.V.,2024,Visser & Visser,64210,
92807879,DN Tandartsen B.V.,2024,Visser & Visser,86230,
92807879,DN Tandartsen B.V.,2025,Visser & Visser,86230,
09071238,Do It B.V.,2017,Visser & Visser,46383,
09071238,Do It B.V.,2018,Visser & Visser,46383,
09071238,DO IT Organic B.V.,2019,Visser & Visser,46382,
09071238,DO IT Organic B.V.,2020,Visser & Visser,46382,
09071238,DO IT Organic B.V.,2022,Visser & Visser,46382,
09071238,DO IT Organic B.V.,2023,Visser & Visser,46382,
09071238,DO IT Organic B.V.,2024,Visser & Visser,46382,
09071238,DO IT Organic B.V.,2025,Visser & Visser,46382,
75119021,DO IT Organic Consumer Products B.V.,2022,Visser & Visser,46390,
75119021,DO IT Organic Consumer Products B.V.,2023,Visser & Visser,46390,
75119021,DO IT Organic Consumer Products B.V.,2024,Visser & Visser,46390,
75119021,DO IT Organic Consumer Products B.V.,2025,Visser & Visser,46390,
75119048,DO IT Organic Food Ingredients B.V.,2022,Visser & Visser,46390,
75119048,DO IT Organic Food Ingredients B.V.,2023,Visser & Visser,46390,
75119048,DO IT Organic Food Ingredients B.V.,2024,Visser & Visser,46390,
