kvk,naam,boekjaar,accountant,sbi,plaats
20047273,Millend Holding B.V.,2022,Van Oers,64210,
20046107,Maas-Jacobs Bouwbedrijf B.V.,2020,Van Oers,41000,
20046107,Maas-Jacobs Bouwbedrijf B.V.,2021,Van Oers,41000,
11010904,Everest Fresh B.V.,2024,Van Oers,46311,
20058947,Vynova Beek B.V.,2023,Van Oers,20160,
55397611,Verkuijlen Beheer B.V.,2022,Van Oers,64210,
75039737,Bowltech Group Europe B.V.,2019,Van Oers,64210,
71377344,Fyron Holding B.V.,2021,Van Oers,64210,
71377344,Fyron Holding B.V.,2022,Van Oers,64210,
71377344,Fyron Holding B.V.,2023,Van Oers,64210,
50731793,Brandunit Holding B.V.,2023,Van Oers,46499,
34267973,"BerryWorld, The Netherlands",2021,Van Oers,46311,
34267973,"BerryWorld, The Netherlands",2022,Van Oers,46311,
24444637,BINK Kaatsheuvel B.V.,2023,Van Oers,42210,
24067257,Origin Fruit Direct B.V.,2018,Van Oers,46311,
24067257,Origin Fruit Direct B.V.,2020,Van Oers,46311,
20026454,Martens beton b.v.,2024,Van Oers,23611,
16086197,Popov B.V.,2023,Van Oers,47620,
10039177,Cirrec Netherlands B.V.,2019,Van Oers,22250,
75011638,Platinum International B.V.,2022,Van Oers,70202,
06063008,Mach technology Neede B.V.,2024,Van Oers,46500,
22058008,Gebr. Gresnigt Holding B.V.,2018,Van Oers,64210,
20106753,Messer B.V.,2019,Van Oers,20110,
20106753,Messer B.V.,2020,Van Oers,20110,
35010541,Genpact NL B.V.,2018,Van Oers,64310,
35010541,Genpact NL B.V.,2021,Van Oers,64310,
20061814,N.B.L. Holding B.V.,2018,Van Oers,64210,
20061814,N.B.L. Holding B.V.,2019,Van Oers,64210,
64346471,TIMAB NL B.V.,2019,Van Oers,46851,
65238869,Hereijgers-Verdaesdonck B.V.,2018,Van Oers,01252,
20079617,Mardeko B.V.,2022,Van Oers,64210,
20064404,VdReijt Beheer B.V.,2020,Van Oers,64210,
73870846,ASEO B.V.,2019,Van Oers,70102,
20129708,WFH B.V.,2019,Van Oers,64210,
22030654,Mastgat Beheer N.V.,2019,Van Oers,64210,
20075184,Manfred Jacobs B.V.,2023,Van Oers,46500,
41106873,Stichting Annahuis- Diaconaal Centrum Breda,2018,Van Oers,88999,
41106873,Stichting Annahuis- Diaconaal Centrum Breda,2021,Van Oers,88999,
62600192,KZK IND B.V.,2020,Van Oers,64210,
81106734,Primavera TopCo B.V.,2022,Van Oers,64210,
81106734,Primavera TopCo B.V.,2023,Van Oers,64210,
24402390,Tommie Tom Beheer B.V.,2018,Van Oers,64210,
24402390,Tommie Tom Beheer B.V.,2023,Van Oers,64210,
74714503,Passa Sports Holding B.V.,2019,Van Oers,64210,
74714503,Passa Sports Holding B.V.,2021,Van Oers,64210,
74714503,Passa Sports Holding B.V.,2023,Van Oers,64210,
20055386,Skalar Holding B.V.,2019,Van Oers,64210,
20055386,Skalar Holding B.V.,2020,Van Oers,64210,
20108269,Inanco B.V.,2018,Van Oers,64210,
61649198,Stichting Changes GGZ,2024,Van Oers,86222,
09067837,Lamex Foods Europe B.V.,2021,Van Oers,46390,
09067837,Lamex Foods Europe B.V.,2023,Van Oers,46390,
52523799,Pro Industry Holding B.V.,2018,Van Oers,64210,
20129248,Mammoet Road Cargo Holding B.V.,2020,Van Oers,64210,
18123483,IQ Investments B.V.,2017,Van Oers,46496,
59296534,Payper B.V.,2018,Van Oers,64210,
59296534,Payper B.V.,2019,Van Oers,64210,
18069014,Renova Group B.V.,2022,Van Oers,70102,
02320379,Etex Building Performance B.V.,2022,Van Oers,23620,
76728315,Aartsen Holding B.V.,2025,Van Oers,64210,
18042972,Beleggings- en Beheermaatschappij Venwood B.V.,2023,Van Oers,,
09106022,Topline 's Heerenberg B.V.,2019,Van Oers,31000,
18029266,Meplax B.V.,2016,Van Oers,46731,
57709645,Frimex Groep B.V.,2017,Van Oers,2825,
20024423,Autobedrijf Bluekens B.V.,2017,Van Oers,45112,
55989128,CarsOnTheWeb Nederland B.V.,2016,Van Oers,82992,
18132405,Produlab Pharma Beheer B.V.,2016,Van Oers.,6420,
27096031,Initial B.V.,2017,VAN OERS,96011,
57028281,Rasenberg Bouwbedrijf B.V.,2016,VAN OERS,4120,
18086880,M.G.P. Bastiaansen Holding B.V.,2016,Van Oers,6420,
18049959,Supertape Holding B.V.,2016,Van Oers,70102,
20024423,Autobedrijf Bluekens B.V.,2016,Van Oers,45112,
20040083,Verschuren Autobanden B.V.,2017,Van Oers,45312,
18091248,TES Installatietechniek Tilburg B.V.,2015,Van Oers,4321,
24153965,Sealiner Holding B.V.,2015,Van Oers,6420,
18091248,TES Installatietechniek Tilburg B.V.,2016,Van Oers,4321,
08091594,Vynckenborch B.V.,2017,Van Oers,6420,
20079617,Mardeko B.V.,2016,Van Oers,6420,
18132303,De Kroes B.V.,2016,Van Oers,1072,
59985704,Optimum Group B.V.,2017,VAN OERS,6420,
20061814,N.B.L. Holding B.V.,2017,Van Oers,6420,
64713385,BAS Logistics B.V.,2016,Van Oers,52291,
20072871,F. Loendersloot Internationale Expeditie B.V.,2017,Van Oers Audit,52291,
20126187,Houdstermaatschappij Bammens B.V.,2016,Van Oers,6420,
18120543,Greyhound 58 B.V.,2016,Van Oers,70102,
24067257,Origin Fruit Direct B.V.,2017,Van Oers,46311,
35010541,Genpact NL B.V.,2016,Van Oers,64301,
20040972,Aartsenfruit Breda B.V.,2017,Van Oers,46311,
20126187,Houdstermaatschappij Bammens B.V.,2017,Van Oers,6420,
20103704,LLOGS B.V.,2016,Van Oers,6420,
20053977,C.P.M. Brouwers Beheer B.V.,2016,Van Oers,6420,
24291725,ARDO B.V.,2016,Van Oers,1039,
50080504,Bom Roosendaal Beheer B.V.,2016,Van Oers,6420,
20133204,André van Peer Holding B.V.,2018,Van Oers Audit,6420,
20107873,De Kroes Groep B.V.,2016,Van Oers,6420,
20045965,Bluekens Procuratie B.V.,2017,Van Oers,6420,
20020550,Beheermaatschappij Vermeulen B.V.,2017,Van Oers,6420,
22058008,Gebr. Gresnigt Holding B.V.,2017,Van Oers,6420,
20108269,Inanco B.V.,2017,Van Oers,6420,
17096478,Jan de Rijk Automotive B.V.,2016,Van Oers,6420,
24292552,Fruity King B.V.,2017,Van Oers,4634,
17096478,Jan de Rijk Automotive B.V.,2017,Van Oers,6420,
14050649,Willems Holding B.V.,2017,Van Oers,6420,
20108935,J & L Holding B.V.,2017,Van Oers,6420,
20007518,Fri-Jado B.V.,2017,VAN OERS,2825,
24188905,Jan de Bruin Brielle Holding B.V.,2015,Van Oers,6420,
24184663,Starholding B.V.,2015,Van Oers,6420,
20055005,Trappenfabriek Vermeulen B.V.,2015,Van Oers,16239,
20113021,Mark Hofkens Beheer B.V.,2015,Van Oers,6420,
20040083,Verschuren Autobanden B.V.,2015,Van Oers,45312,
35010541,Genpact NL B.V.,2015,Van Oers,6420,
20108269,Inanco B.V.,2015,Van Oers,6420,
20038142,Van Leeuwen Beheer Oosterhout B.V.,2015,Van Oers,6420,
20064058,Hofkens HIG B.V.,2015,Van Oers,8121,
18025807,TES Holding B.V.,2015,Van Oers,6420,
22058008,Gebr. Gresnigt Holding B.V.,2015,Van Oers,6420,
20061814,N.B.L. Holding B.V.,2015,Van Oers,6420,
22044175,The Swaen B.V.,2015,Van Oers,1106,
24418507,Vecor B.V.,2015,Van Oers,6420,
20117343,Ilex B.V.,2015,Van Oers,69101,
59296534,Payper B.V.,2015,Van Oers,6420,
20039954,Belona B.V.,2016,Van Oers,1729,
50283286,B. de Bresser Supermarkt BN B.V.,2015,Van Oers,4711,
17186274,Stichting samenwerkingsverband voortgezet onderwijs de Meierij,2016,Van Oers,85201,
20079617,Mardeko B.V.,2017,Van Oers,6420,
52545385,Compass Europe Group (CEG) B.V.,2015,Van Oers,6420,
24357567,Geerdink Aannemersbedrijf Beheer B.V.,2015,Van Oers,6420,
20102557,Mammoet Road Cargo B.V.,2015,Van Oers,4941,
56345534,Timfood Beheer B.V.,2016,Van Oers,6420,
20085839,Hudeko B.V.,2016,VAN OERS,70102,
50283103,Vest Holding B.V.,2015,Van Oers,70102,
20055005,Trappenfabriek Vermeulen B.V.,2017,Van Oers,16239,
20038142,Van Leeuwen Beheer Oosterhout B.V.,2016,Van Oers,6420,
18083583,Beekers Beheer B.V.,2018,Van Oers Audit,70221,
66928877,Radici Plastics B.V.,2017,Van Oers,2229,
55989128,CarsOnTheWeb Nederland B.V.,2015,Van Oers,82992,
20119273,Oostvogels Groep B.V.,2016,Van Oers,6420,
23090302,Bayards Holding B.V.,2016,Van Oers,6420,
20079739,Vila Etiketten B.V.,2015,Van Oers,1729,
23047288,Bayards Aluminium Constructies B.V.,2017,Van Oers,2511,
20129248,Mammoet Road Cargo Holding B.V.,2017,Van Oers,6420,
24291725,ARDO B.V.,2017,Van Oers,1039,
20045965,Bluekens Procuratie B.V.,2016,Van Oers,6420,
09067837,Lamex Foods Europe B.V.,2015,Van Oers,4639,
22030654,Mastgat Beheer N.V.,2018,Van Oers Audit,6420,
29042473,Bluekens Truck en Bus B.V.,2015,Van Oers,45192,
20151472,Bonarvus B.V.,2018,Van Oers,64301,
32116631,MacMarMar B.V.,2015,Van Oers,66292,
22023563,Bouwbedrijf Boogert B.V.,2015,Van Oers,4120,
63531445,ISKRAEMECO Nederland B.V.,2016,Van Oers,46695,
63606984,NOAD Vastgoed B.V.,2015,Van Oers,4110,
63606984,NOAD Vastgoed B.V.,2016,Van Oers,4110,
24237526,Mediterranean Shipping Company (Nederland) B.V.,2017,Van Oers,50201,
20064688,Laurens Meyer Beheer B.V.,2015,Van Oers,6420,
20020550,Beheermaatschappij Vermeulen B.V.,2015,Van Oers,6420,
63531445,ISKRAEMECO Nederland B.V.,2017,Van Oers,46695,
18080683,Salves Beheer B.V.,2016,Van Oers,6612,
63606984,NOAD Vastgoed B.V.,2017,Van Oers,4110,
20037028,Handelsonderneming Vlamings B.V.,2015,Van Oers,46752,
22058008,Gebr. Gresnigt Holding B.V.,2016,Van Oers,6420,
20056362,Beheermaatschappij Van Overveld B.V.,2016,Van Oers,6810,
20059663,Danny Peeters Holding B.V.,2016,Van Oers,6420,
08101764,Cedo Nulli B.V.,2016,Van Oers,6420,
09067837,Lamex Foods Europe B.V.,2017,Van Oers,4639,
20125851,Satelliet Meubelen B.V.,2015,Van Oers,4665,
23075813,Spro N.V.,2016,Van Oers,46496,
34267973,BerryWorld Europe B.V.,2017,Van Oers,46311,
20044962,Bettinehoeve B.V.,2016,Van Oers,1051,
30172164,G.C.T. Netherlands B.V.,2017,Van Oers,46751,
20079613,De Kok Bouwgroep B.V.,2015,Van Oers,4120,
52838226,Apothekersgroep Breda B.V.,2017,Van Oers,4773,
20117056,Hoogerman Holding B.V.,2016,Van Oers,6612,
18025807,TES Holding B.V.,2016,Van Oers,6420,
35010541,Genpact NL B.V.,2017,Van Oers,64301,
20102557,Mammoet Road Cargo B.V.,2017,Van Oers,4941,
30121284,BAX CHEMICALS Holding B.V.,2017,Van Oers,46751,
09067837,Lamex Foods Europe B.V.,2018,Van Oers,4639,
24395777,Altavia Sumis Marketing Services B.V.,2018,van Oers,6420,
18091248,TES Installatietechniek Tilburg B.V.,2017,Van Oers,4321,
20031758,J.A.M. de Rijk B.V.,2017,Van Oers,4941,
18067296,Rasenberg Holding B.V.,2017,Van Oers,4120,
30210839,Koninklijke Bammens B.V.,2017,Van Oers,2529,
20127355,8 Lakes Holding B.V.,2016,Van Oers,6420,
17102874,Jan de Rijk Automotive Transport B.V.,2016,Van Oers,4941,
20064404,Van Jeveren Beheer B.V.,2017,Van Oers,6420,
18132405,Produlab Pharma Beheer B.V.,2015,Van Oers,6420,
27312109,Skyworks B.V.,2016,Van Oers,7732,
20065389,Wonderware Benelux B.V.,2015,Van Oers,6201,
20125796,DKB Holding B.V.,2017,Van Oers,6420,
18053284,Gijsbrechts-Jacobs Holding B.V.,2016,Van Oers,70102,
23047288,Bayards Aluminium Constructies B.V.,2016,Van Oers,2511,
20151472,Bonarvus B.V.,2016,Van Oers,64301,
18025807,TES Holding B.V.,2017,Van Oers,6420,
34230560,Hi-Fi Klubben Netherlands B.V.,2018,Van Oers,47431,
34115967,Aviapartner B.V.,2016,Van Oers,52291,
20106753,Messer B.V.,2016,Van Oers,2011,
37069923,Etiket Nederland B.V.,2017,Van Oers,46762,
20106863,Aartsenfruit Holding B.V.,2018,Van Oers,6420,
20117343,Ilex B.V.,2016,Van Oers,69101,
20055005,Trappenfabriek Vermeulen B.V.,2016,Van Oers,16239,
22047102,C. Fieret Holding B.V.,2016,Van Oers,6420,
20126253,ImProvia B.V.,2015,Van Oers,70221,
20024423,Autobedrijf Bluekens B.V.,2015,Van Oers,45112,
59296534,Payper B.V.,2016,Van Oers,6420,
20117491,Bas Group B.V.,2015,Van Oers,6420,
20039942,Jan de Rijk N.V.,2016,Van Oers,6420,
20098776,Dennenpad Beheer B.V.,2015,Van Oers,6420,
57028281,Rasenberg Bouwbedrijf B.V.,2015,Van Oers,4120,
23026894,Bayards B.V.,2016,Van Oers,6420,
20032594,Kompak Nederland B.V.,2015,Van Oers,8292,
20059211,Peeters Landbouwmachines B.V.,2015,Van Oers,4661,
20113021,Mark Hofkens Beheer B.V.,2016,Van Oers,6420,
20107873,De Kroes Groep B.V.,2015,Van Oers,6420,
20126187,NSNC B.V.,2015,Van Oers,6420,
20059211,Peeters Landbouwmachines B.V.,2016,Van Oers,4661,
20048273,Telerex Nederland B.V.,2015,Van Oers,46695,
22030654,Mastgat Beheer N.V.,2016,Van Oers,6420,
20048273,Telerex Nederland B.V.,2017,Van Oers,46695,
20102573,Stichting Harambee Holland,2015,Van Oers,94996,
20042879,Skalar Analytical B.V.,2015,Van Oers,2651,
24247833,Geerdink Aannemersbedrijf B.V.,2015,Van Oers,4120,
20020550,Beheermaatschappij Vermeulen B.V.,2016,Van Oers,6420,
20085839,Hudeko B.V.,2015,Van Oers,70102,
23075813,Spro N.V.,2015,Van Oers,46496,
20055386,Skalar Holding B.V.,2016,Van Oers,6420,
18049959,Supertape Holding B.V.,2015,Van Oers,70102,
18123483,IQ Investments B.V.,2015,Van Oers,46496,
22023563,Bouwbedrijf Boogert B.V.,2016,Van Oers,4120,
20056988,Krisma Holding B.V.,2016,Van Oers,6420,
20106863,Aartsenfruit Holding B.V.,2015,Van Oers,6420,
20125796,DKB Holding B.V.,2016,Van Oers,6420,
18123483,IQ Investments B.V.,2016,Van Oers,46496,
27301447,BRS Food B.V.,2016,Van Oers,6420,
52912779,Starsweets Holding B.V.,2016,Van Oers,6420,
22030654,Mastgat Beheer N.V.,2017,Van Oers,6420,
24395777,Altavia Sumis Marketing Services B.V.,2015,Van Oers,6420,
40271370,Den Bolder,2015,Van Oers,88993,
20131818,Van Iersel Luchtman N.V.,2016,Van Oers,69101,
20064058,Hofkens HIG B.V.,2016,Van Oers,8121,
64230090,BB Bouwmarkten B.V.,2020,Van Oers,6420,
64713385,BAS Logistics B.V.,2018,Van Oers,,
71370730,De Nijs-Soffers Holding B.V.,2022,Van Oers,64210,
60736011,Budelpack Europe B.V.,2020,Van Oers,64210,
60736011,Budelpack Europe B.V.,2022,Van Oers,64210,
20009079,BINK Holding B.V.,2019,Van Oers,64210,
20009079,BINK Holding B.V.,2020,Van Oers,64210,
82087202,IEO Holding B.V.,2024,Van Oers,64210,
64853322,Praktijk de Sleutel,2019,Van Oers,88991,
64853322,Praktijk de Sleutel,2020,Van Oers,88991,
20073836,Waters Chromatography B.V.,2022,Van Oers,71120,
52912779,Starsweets Holding B.V.,2019,Van Oers,64210,
58305068,MC Customs B.V.,2020,Van Oers,,
20127355,8 Lakes Holding B.V.,2018,Van Oers,64210,
20127355,8 Lakes Holding B.V.,2023,Van Oers,64210,
20103704,FJF Kooldreef 7 B.V.,2018,Van Oers,64210,
20079613,De Kok Bouwgroep B.V.,2020,Van Oers,41000,
20079613,De Kok Bouwgroep B.V.,2021,Van Oers,41000,
20033109,Vleescentrale Van der Horst B.V.,2023,Van Oers,46321,
18037528,Mutsy B.V.,2018,Van Oers,,
20042879,Skalar Analytical B.V.,2018,Van Oers,26510,
18070713,Careflex B.V.,2021,Van Oers,88103,
18070713,Careflex B.V.,2023,Van Oers,88103,
20125811,Life Outdoor Living International B.V.,2020,Van Oers,47551,
74411039,Stichting Pim Senior,2021,Van Oers,86942,
18083598,Beheermaatschappij Johan Smits B.V.,2023,Van Oers,01305,
18083598,Beheermaatschappij Johan Smits B.V.,2024,Van Oers,01305,
20147769,MAXARO B.V.,2019,Van Oers,47526,
20075631,Van Tilburg Holding B.V.,2021,Van Oers,64210,
20075631,Van Tilburg Holding B.V.,2022,Van Oers,64210,
20075631,Van Tilburg Holding B.V.,2023,Van Oers,64210,
18040277,Mutsy Beheer B.V.,2018,Van Oers,64210,
18040277,Mutsy Beheer B.V.,2017,Van Oers,64210,
20080522,Kaasmakerij Özgazi B.V.,2017,Van Oers,10510,
68664656,Duo-Med Capital B.V.,2023,Van Oers,64210,
80729118,Customs HoldCo B.V.,2022,Van Oers,64210,
64692256,Pro Industry Shared Service Center B.V.,2018,Van Oers,78202,
63979705,Epplejeck Branches B.V.,2021,Van Oers,47789,
78251559,Niqe Topco B.V.,2020,Van Oers,64310,
20031758,J.A.M. de Rijk B.V.,2023,Van Oers,49410,
67748619,Holding Vervaeke B.V.,2020,Van Oers,64210,
17102874,Jan de Rijk Benelux B.V.,2017,Van Oers,49410,
57977321,Vereniging van Nederlandse Voedselbanken,2017,Van Oers,94997,
57977321,Vereniging van Nederlandse Voedselbanken,2018,Van Oers,94997,
57977321,Vereniging van Nederlandse Voedselbanken,2019,Van Oers,94997,
57977321,Vereniging van Nederlandse Voedselbanken,2020,Van Oers,94997,
32116298,MTC de Fysioclub,2023,Van Oers,86994,
12016056,Mauri Technology B.V.,2021,Van Oers,46390,
12016056,Mauri Technology B.V.,2023,Van Oers,46390,
89579283,BINK Groep B.V.,2023,Van Oers,64210,
61868299,MC Ice B.V.,2018,Van Oers,64210,
20048273,Telerex Nederland B.V.,2019,Van Oers,46645,
20048273,Telerex Nederland B.V.,2020,Van Oers,46645,
57071187,Stichting Care for Kosovo Kids,2017,Van Oers,88999,
91389968,Satelliet Group B.V.,2024,Van Oers,64210,
20127652,Stichting Pim,2020,Van Oers,87201,
20127652,Stichting Pim,2021,Van Oers,87201,
72768681,Partinzo Groep B.V.,2020,Van Oers,70102,
72768681,Partinzo Groep B.V.,2022,Van Oers,70102,
72768681,Partinzo Groep B.V.,2023,Van Oers,70102,
72768681,Partinzo Groep B.V.,2024,Van Oers,70102,
20064688,Laurens Meyer Beheer B.V.,2019,Van Oers,64210,
20064688,Laurens Meyer Beheer B.V.,2023,Van Oers,64210,
20059211,Peeters Landbouwmachines B.V.,2018,Van Oers,46610,
20059211,Peeters Landbouwmachines B.V.,2020,Van Oers,46610,
73252956,Maas-Jacobs Groep B.V.,2021,Van Oers,64210,
41098595,Stichting Flor Ayuda,2015,Van Oers,88999,
20064058,Hofkens HIG B.V.,2019,Van Oers,81210,
20064058,Hofkens HIG B.V.,2020,Van Oers,81210,
20064058,Hofkens HIG B.V.,2022,Van Oers,81210,
20055543,Taks Handling Systems B.V.,2020,Van Oers,28300,
73358738,Frimex Holding B.V.,2020,Van Oers,64210,
50080504,Bom Roosendaal Beheer B.V.,2019,Van Oers,64210,
50080504,Bom Roosendaal Beheer B.V.,2024,Van Oers,64210,
82573514,Scalar Holding B.V.,2022,Van Oers,64210,
82573514,Scalar Holding B.V.,2023,Van Oers,64210,
27222624,Vervaeke Nederland,2019,Van Oers,49410,
27222624,Vervaeke Nederland,2017,Van Oers,49410,
83317368,Metalmarks B.V.,2022,Van Oers,64210,
83317368,Metalmarks B.V.,2024,Van Oers,64210,
20026454,Martens beton b.v.,2023,Van Oers,23611,
17098192,ITB Holding B.V.,2020,Van Oers,28290,
20056362,Beheermaatschappij Van Overveld B.V.,2018,Van Oers Audit,68110,
20056362,Beheermaatschappij Van Overveld B.V.,2017,Van Oers,68110,
62152173,Brassica Trade B.V.,2023,Van Oers,46311,
18031348,Hinke Fongers Beheer B.V.,2020,Van Oers,64210,
20043150,De Nijs Beheer B.V.,2019,Van Oers,64210,
20043150,De Nijs Beheer B.V.,2022,Van Oers,64210,
23090302,Bayards Holding B.V.,2020,Van Oers,64210,
23090302,Bayards Holding B.V.,2019,Van Oers,64210,
23090302,Bayards Holding B.V.,2022,Van Oers,64210,
23090302,Bayards Holding B.V.,2024,Van Oers,64210,
80416276,Aiden International B.V.,2020,Van Oers,70202,
80416276,Aiden International B.V.,2022,Van Oers,70202,
20125796,DKB Holding B.V.,2018,Van Oers,64210,
20125796,DKB Holding B.V.,2022,Van Oers,64210,
18088988,Trayplant Holding B.V.,2023,Van Oers,64210,
30243590,Stichting Hartekind,2019,Van Oers,94993,
30243590,Stichting Hartekind,2022,Van Oers,94993,
30243590,Stichting Hartekind,2023,Van Oers,94993,
30243590,Stichting Hartekind,2024,Van Oers,94993,
83060804,MC Fire Holding B.V.,2022,Van Oers,70201,
20136353,Özgazi Onroerend Goed B.V.,2018,Van Oers,64210,
20136353,Özgazi Onroerend Goed B.V.,2019,Van Oers,64210,
69885753,HPI Group B.V.,2023,Van Oers,64210,
76363872,Bruheze Beheer B.V.,2022,Van Oers,64210,
76363872,Bruheze Beheer B.V.,2023,Van Oers,64210,
52545385,Compass Europe Group (CEG) B.V.,2022,Van Oers,64210,
18067296,Rasenberg Holding B.V.,2015,Van Oers,41000,
18067296,Rasenberg Holding B.V.,2018,Van Oers,41000,
18067296,Rasenberg Holding B.V.,2019,Van Oers,41000,
18067296,Rasenberg Holding B.V.,2020,Van Oers,41000,
18067296,Rasenberg Holding B.V.,2022,Van Oers,41000,
18067296,Rasenberg Holding B.V.,2023,Van Oers,41000,
20053977,C.P.M. Brouwers Beheer B.V.,2015,Van Oers,64210,
20053977,C.P.M. Brouwers Beheer B.V.,2019,Van Oers,64210,
20053977,C.P.M. Brouwers Beheer B.V.,2020,Van Oers,64210,
20053977,C.P.M. Brouwers Beheer B.V.,2023,Van Oers,64210,
29042473,Bluekens Truck en Bus B.V.,2018,Van Oers Audit,46710,
24176051,Mach technology Rotterdam B.V.,2024,Van Oers,26110,
24307384,Keiretsu Europe B.V.,2019,Van Oers,73110,
24307384,Keiretsu Europe B.V.,2020,Van Oers,73110,
24307384,Keiretsu Europe B.V.,2023,Van Oers,73110,
20051688,Plus 100 Holding B.V.,2019,Van Oers,64210,
32116631,MacMarMar B.V.,2017,Van Oers,66292,
32116631,MacMarMar B.V.,2018,Van Oers,66292,
70293082,OG I B.V.,2020,Van Oers,64210,
70293082,OG I B.V.,2024,Van Oers,64210,
24294906,Customs Support Group B.V.,2019,Van Oers Audit,52310,
24463615,Movio Holding B.V.,2019,Van Oers,64210,
24463615,Movio Holding B.V.,2020,Van Oers,64210,
84247274,Touch Network B.V.,2023,Van Oers,64210,
37105528,Bax Chemicals B.V.,2019,Van Oers,46851,
18025807,TES Groep B.V.,2019,Van Oers,64210,
18025807,TES Groep B.V.,2020,Van Oers,64210,
18025807,TES Groep B.V.,2024,Van Oers,64210,
20129430,Wilkofruit,2019,Van Oers,46311,
23026894,Bayards B.V.,2022,Van Oers,64210,
20059663,Danny Peeters Holding B.V.,2022,Van Oers,64210,
24292552,Fruity King B.V.,2018,Van Oers,46340,
18049959,Supertape Holding B.V.,2018,Van Oers,70102,
18049959,Supertape Holding B.V.,2023,Van Oers,70102,
06075946,Eternit B.V.,2022,Van Oers,23650,
06075946,Eternit B.V.,2023,Van Oers,23650,
81239513,Bayards Yacht Structures B.V.,2022,Van Oers,25530,
81239513,Bayards Yacht Structures B.V.,2024,Van Oers,25530,
81109741,Life Outdoor Living Holding B.V.,2022,Van Oers,70102,
81109741,Life Outdoor Living Holding B.V.,2021,Van Oers,70102,
81109741,Life Outdoor Living Holding B.V.,2023,Van Oers,70102,
18038967,Albel Holding B.V.,2020,Van Oers,70102,
17124964,de Smid Carré B.V.,2020,Van Oers,64210,
20059893,De Groot Onroerend Goed B.V.,2020,Van Oers,68320,
20059893,De Groot Onroerend Goed B.V.,2019,Van Oers,68320,
30086290,Chemship B.V.,2018,VAN OERS,50201,
30086290,Chemship B.V.,2020,Van Oers,50201,
30086290,Chemship B.V.,2022,Van Oers,50201,
